obstereo	obEZ	obSMILES	obInChi	obInChiKey
0	1	O=C(Nc1c2c(cc(cc2CCC)OC)ccc1)CC(=O)C/C=C\Cc1c(c([nH]c1)O)C	InChI=1S/C26H30N2O4/c1-4-8-18-13-22(32-3)14-19-10-7-12-23(25(18)19)28-24(30)15-21(29)11-6-5-9-20-16-27-26(31)17(20)2/h5-7,10,12-14,16,27,31H,4,8-9,11,15H2,1-3H3,(H,28,30)/b6-5-	SLQMQECLHIAVES-WAYWQWQTSA-N
1	0	O=C(OC(=O)CCCC(=O)O)N[C@@H]1c2c(O)cc(c(c2CCC1)O)OC	InChI=1S/C17H21NO8/c1-25-12-8-11(19)15-9(16(12)23)4-2-5-10(15)18-17(24)26-14(22)7-3-6-13(20)21/h8,10,19,23H,2-7H2,1H3,(H,18,24)(H,20,21)/t10-/m0/s1	ZLOGXXOLMFHENY-JTQLQIEISA-N
1	0	O=C(OCCc1c2c(cc(cc2CCC=C)C(=O)O)cc2c1CC=C[C@H]2O)Nc1[nH]ccc1	InChI=1S/C26H26N2O5/c1-2-3-6-16-13-18(25(30)31)14-17-15-21-19(7-4-8-22(21)29)20(24(16)17)10-12-33-26(32)28-23-9-5-11-27-23/h2,4-5,8-9,11,13-15,22,27,29H,1,3,6-7,10,12H2,(H,28,32)(H,30,31)/t22-/m1/s1	CKTNSFTVCPBBNH-JOCHJYFZSA-N
3	0	O=C(OC(=O)[C@H](C(=O)OCCC)C)c1c2c(ccc1)[C@H]1C(=CC(=CC1=C[C@@H]2C)O)C(=O)N	InChI=1S/C24H25NO7/c1-4-8-31-22(28)13(3)23(29)32-24(30)17-7-5-6-16-19(17)12(2)9-14-10-15(26)11-18(20(14)16)21(25)27/h5-7,9-13,20,26H,4,8H2,1-3H3,(H2,25,27)/t12-,13-,20-/m0/s1	KRRLWFLHHSJLHU-QAJFTPDKSA-N
1	0	Oc1nc2c([nH]1)CC=C1[C@@H]2C=Nc2c1c(ccc2CO)CC=C	InChI=1S/C18H17N3O2/c1-2-3-10-4-5-11(9-22)16-15(10)12-6-7-14-17(13(12)8-19-16)21-18(23)20-14/h2,4-6,8,13,22H,1,3,7,9H2,(H2,20,21,23)/t13-/m0/s1	XFUXSSMHVFVTSJ-ZDUSSCGKSA-N
0	0	Clc1cc(c2cc(C(=O)O)ccc2)cc(c1)c1ccccc1	InChI=1S/C19H13ClO2/c20-18-11-16(13-5-2-1-3-6-13)10-17(12-18)14-7-4-8-15(9-14)19(21)22/h1-12H,(H,21,22)	UHNPOYSJSCKYSS-UHFFFAOYSA-N
1	0	O=C(OCC[C@H](N)C=O)CC(=O)NC(=O)CC(=O)O	InChI=1S/C10H14N2O7/c11-6(5-13)1-2-19-10(18)4-8(15)12-7(14)3-9(16)17/h5-6H,1-4,11H2,(H,16,17)(H,12,14,15)/t6-/m0/s1	MOEBHQAUOVPTEA-LURJTMIESA-N
1	0	O=C(O)C(=O)CCCOC(=O)CC[C@H]1c2c(CC1)c(oc2)c1ccccc1	InChI=1S/C21H22O6/c22-18(21(24)25)7-4-12-26-19(23)11-9-14-8-10-16-17(14)13-27-20(16)15-5-2-1-3-6-15/h1-3,5-6,13-14H,4,7-12H2,(H,24,25)/t14-/m0/s1	WEHKVDGXWUUCAN-AWEZNQCLSA-N
0	0	Clc1ccc(cc1)Cc1cc([N+](=O)[O-])cc(c1)C(=O)O	InChI=1S/C14H10ClNO4/c15-12-3-1-9(2-4-12)5-10-6-11(14(17)18)8-13(7-10)16(19)20/h1-4,6-8H,5H2,(H,17,18)	QWOKAJWPTBMCGT-UHFFFAOYSA-N
4	0	O([C@H]([C@@H](c1cc(O)cc(c1)C)[C@@H](O)[C@@H](OC)CN)C)Cc1c(cccc1)C	InChI=1S/C22H31NO4/c1-14-9-18(11-19(24)10-14)21(22(25)20(12-23)26-4)16(3)27-13-17-8-6-5-7-15(17)2/h5-11,16,20-22,24-25H,12-13,23H2,1-4H3/t16-,20-,21-,22-/m0/s1	BPGGUCBHONRBKQ-KPQYALRZSA-N
0	1	O=C(O)c1cc(n2c(O)c(c(c2CCO)O)CCC(=O)O)cc(c1)C/C=C\CC(=O)O	InChI=1S/C21H23NO9/c23-8-7-16-19(28)15(5-6-18(26)27)20(29)22(16)14-10-12(3-1-2-4-17(24)25)9-13(11-14)21(30)31/h1-2,9-11,23,28-29H,3-8H2,(H,24,25)(H,26,27)(H,30,31)/b2-1-	VEGJINLDPYDPRX-UPHRSURJSA-N
0	0	O=C(O)c1c(NCC(=O)O)cc(cc1)C(=O)NC	InChI=1S/C11H12N2O5/c1-12-10(16)6-2-3-7(11(17)18)8(4-6)13-5-9(14)15/h2-4,13H,5H2,1H3,(H,12,16)(H,14,15)(H,17,18)	RWJMCDUQNFTJQH-UHFFFAOYSA-N
2	0	Fc1ccc(cc1)[C@@H](N)c1[nH]c(cc1)C[C@H](N1Cc2c(C1)ccc(c2OC)CC)C(C)C	InChI=1S/C27H34FN3O/c1-5-18-6-7-20-15-31(16-23(20)27(18)32-4)25(17(2)3)14-22-12-13-24(30-22)26(29)19-8-10-21(28)11-9-19/h6-13,17,25-26,30H,5,14-16,29H2,1-4H3/t25-,26+/m0/s1	JSJVQXFTAGDWGG-IZZNHLLZSA-N
0	0	Ic1c(Cl)c(O)c(c2c1c1[nH]c(cc1cc2C=O)O)C(=O)OC(=O)CC(=O)O	InChI=1S/C17H9ClINO8/c18-13-14(19)11-10(6(4-21)1-5-2-7(22)20-15(5)11)12(16(13)26)17(27)28-9(25)3-8(23)24/h1-2,4,20,22,26H,3H2,(H,23,24)	VEAJJDPMRZHECJ-UHFFFAOYSA-N
1	0	[P@@H](=O)(O)CCCCCOc1c2c(cc(c1)O)Cc1c(C2)c(O)ccc1O	InChI=1S/C19H23O6P/c20-13-8-12-9-15-16(18(22)5-4-17(15)21)11-14(12)19(10-13)25-6-2-1-3-7-26(23)24/h4-5,8,10,20-22,26H,1-3,6-7,9,11H2,(H,23,24)	JXWZVOBUUGMLSG-UHFFFAOYSA-N
1	0	O=C(O)CC(=O)Nc1c2c(O)c(C3=C(O)N[C@H]4C3=CCc3c4cccc3O)cc(c2ccc1)O	InChI=1S/C25H20N2O7/c28-17-6-2-3-12-11(17)7-8-14-21(25(34)27-23(12)14)15-9-18(29)13-4-1-5-16(22(13)24(15)33)26-19(30)10-20(31)32/h1-6,8-9,23,27-29,33-34H,7,10H2,(H,26,30)(H,31,32)/t23-/m1/s1	BQXQFRJTAHGUEI-HSZRJFAPSA-N
0	0	Brc1[nH]cc(c1Cc1c(O)c2c(cc1Cl)c(O)ccc2C)CNC(=O)O	InChI=1S/C18H16BrClN2O4/c1-8-2-3-14(23)12-5-13(20)11(16(24)15(8)12)4-10-9(6-21-17(10)19)7-22-18(25)26/h2-3,5-6,21-24H,4,7H2,1H3,(H,25,26)	XYCAAXFORQAZGX-UHFFFAOYSA-N
0	0	Fc1c(F)c2c(cc1OC)nc1c(c2)cc(c(c1)C(=O)O)C(=O)NC(=O)C	InChI=1S/C18H12F2N2O5/c1-7(23)21-17(24)9-3-8-4-11-13(6-14(27-2)16(20)15(11)19)22-12(8)5-10(9)18(25)26/h3-6H,1-2H3,(H,25,26)(H,21,23,24)	LXWFRHCHXXCZAF-UHFFFAOYSA-N
0	0	O=C(O)C(c1c(c(O)c(c(c1)Cc1ccccc1)O)CCC)C(=O)O	InChI=1S/C19H20O6/c1-2-6-13-14(15(18(22)23)19(24)25)10-12(16(20)17(13)21)9-11-7-4-3-5-8-11/h3-5,7-8,10,15,20-21H,2,6,9H2,1H3,(H,22,23)(H,24,25)	MZNMXZFXJIZCNO-UHFFFAOYSA-N
0	2	Fc1cc(cc(c1)C)/C=C\C=C\C(=O)c1c(O)cc(cc1)C(=O)O	InChI=1S/C19H15FO4/c1-12-8-13(10-15(20)9-12)4-2-3-5-17(21)16-7-6-14(19(23)24)11-18(16)22/h2-11,22H,1H3,(H,23,24)/b4-2-,5-3+	HMPGBWSVXFGINM-VOERYJCWSA-N
1	1	Clc1c(c(Cl)ccc1)[C@](O)(c1c(cc(cc1C)C)COC)CC/C(=C\OC)/Cc1ncncc1O	InChI=1S/C27H30Cl2N2O4/c1-17-10-18(2)25(20(11-17)15-35-4)27(33,26-21(28)6-5-7-22(26)29)9-8-19(14-34-3)12-23-24(32)13-30-16-31-23/h5-7,10-11,13-14,16,32-33H,8-9,12,15H2,1-4H3/b19-14+/t27-/m1/s1	LXRSJVAWBFQCCE-OLNBYHENSA-N
1	2	FC1=CC=C(C/C/1=C(\C=C(\O)/C)/CCC)[C@]1(C(=O)C(=CC(=C1)C(=O)O)O)C(=O)O	InChI=1S/C21H21FO7/c1-3-4-12(7-11(2)23)15-9-14(5-6-16(15)22)21(20(28)29)10-13(19(26)27)8-17(24)18(21)25/h5-8,10,23-24H,3-4,9H2,1-2H3,(H,26,27)(H,28,29)/b11-7+,15-12+/t21-/m1/s1	YRNYSPJLLKHPEV-FYTCESNNSA-N
0	2	O=C(OC(=O)/C=C/C=C\Cc1c2c(c(O)cc3c2cco3)cc2c1CC=CC2)NC(=O)CCCCC	InChI=1S/C29H29NO6/c1-2-3-5-13-26(32)30-29(34)36-27(33)14-7-4-6-12-21-20-11-9-8-10-19(20)17-23-24(31)18-25-22(28(21)23)15-16-35-25/h4,6-9,14-18,31H,2-3,5,10-13H2,1H3,(H,30,32,34)/b6-4-,14-7+	PGILJVTZPWDADG-HERXPTLBSA-N
2	1	O=C(O)c1c(c2cc(ccc2)[C@H](O)CCC/C(=C/OC)/C(=O)NC(=O)[C@@H](N)C(=O)O)cccc1	InChI=1S/C24H26N2O8/c1-34-13-16(21(28)26-22(29)20(25)24(32)33)8-5-11-19(27)15-7-4-6-14(12-15)17-9-2-3-10-18(17)23(30)31/h2-4,6-7,9-10,12-13,19-20,27H,5,8,11,25H2,1H3,(H,30,31)(H,32,33)(H,26,28,29)/b16-13-/t19-,20-/m1/s1	DPQZXMMDPFMLKR-KULRYTOVSA-N
1	0	O=C(O)C[C@H]1c2c(c(c(cc2)OC)c2c3[nH]ccc3c(cc2)O)CC=C1	InChI=1S/C21H19NO4/c1-26-18-8-6-13-12(11-19(24)25)3-2-4-14(13)20(18)16-5-7-17(23)15-9-10-22-21(15)16/h2-3,5-10,12,22-23H,4,11H2,1H3,(H,24,25)/t12-/m0/s1	AOVVPGKXPHJUQN-LBPRGKRZSA-N
3	0	O=C(O)Cc1c2c(c(nc1[C@@H](O)CCCC(=O)O)O)[C@@H](O)C=C[C@@H]2CCCC(=O)O	InChI=1S/C20H25NO9/c22-12-8-7-10(3-1-5-14(24)25)17-11(9-16(28)29)19(21-20(30)18(12)17)13(23)4-2-6-15(26)27/h7-8,10,12-13,22-23H,1-6,9H2,(H,21,30)(H,24,25)(H,26,27)(H,28,29)/t10-,12-,13-/m0/s1	DZLLJMCNQPVZIK-DRZSPHRISA-N
2	0	O([C@H]1C=Cc2c3[C@H]1c1c(Cc3c(c3c2cc[nH]3)O)c(ccc1)CC)CC	InChI=1S/C23H23NO2/c1-3-13-6-5-7-14-17(13)12-18-20-15(8-9-19(21(14)20)26-4-2)16-10-11-24-22(16)23(18)25/h5-11,19,21,24-25H,3-4,12H2,1-2H3/t19-,21-/m0/s1	KEMULRMCMLOVDY-FPOVZHCZSA-N
2	0	O=C(O)c1c(c2c(cc1)[C@H](C=CC2)[C@H](Cc1c(OC)cccc1C(=O)O)C)CC	InChI=1S/C24H26O5/c1-4-15-17-8-5-7-16(18(17)11-12-20(15)24(27)28)14(2)13-21-19(23(25)26)9-6-10-22(21)29-3/h5-7,9-12,14,16H,4,8,13H2,1-3H3,(H,25,26)(H,27,28)/t14-,16+/m0/s1	QCKVJOJFOWSRBJ-GOEBONIOSA-N
1	0	O=C(N[C@H]1C2=C(Cc3c(C2)c(O)cc(c3O)C(=O)O)CC=C1)N	InChI=1S/C16H16N2O5/c17-16(23)18-12-3-1-2-7-4-10-9(5-8(7)12)13(19)6-11(14(10)20)15(21)22/h1,3,6,12,19-20H,2,4-5H2,(H,21,22)(H3,17,18,23)/t12-/m1/s1	DJEUXVSOUMCEHA-GFCCVEGCSA-N
1	0	O=C(Nc1cc(c(c(c1)CCC)OC)CC[C@@](O)(c1cc(O)ccc1)c1ccccc1)C	InChI=1S/C27H31NO4/c1-4-9-20-16-24(28-19(2)29)17-21(26(20)32-3)14-15-27(31,22-10-6-5-7-11-22)23-12-8-13-25(30)18-23/h5-8,10-13,16-18,30-31H,4,9,14-15H2,1-3H3,(H,28,29)/t27-/m0/s1	VACZSLRDDNEVEA-MHZLTWQESA-N
0	0	Clc1c2c(c(cc1)O)c(c1c(c2)cc(c(c1)O)CCCOC)C	InChI=1S/C19H19ClO3/c1-11-14-10-18(22)12(4-3-7-23-2)8-13(14)9-15-16(20)5-6-17(21)19(11)15/h5-6,8-10,21-22H,3-4,7H2,1-2H3	VCJCWZOIEHVHEI-UHFFFAOYSA-N
1	0	s1cc(cc1)c1c(O)c(oc1)CC[C@@](OC)(C(=O)NC(=O)CC(=O)OC(=O)C)C	InChI=1S/C19H21NO8S/c1-11(21)28-16(23)8-15(22)20-18(25)19(2,26-3)6-4-14-17(24)13(9-27-14)12-5-7-29-10-12/h5,7,9-10,24H,4,6,8H2,1-3H3,(H,20,22,25)/t19-/m1/s1	HYKXEEOPRMCKSW-LJQANCHMSA-N
2	0	Clc1c(C(=O)O)ccc(c1)CCCC(F)(F)[C@H](C[C@H]1c2c(O)c(O)cc(c2CC=C1)C(=O)O)C	InChI=1S/C25H25ClF2O6/c1-13(25(27,28)9-3-4-14-7-8-17(23(31)32)19(26)11-14)10-15-5-2-6-16-18(24(33)34)12-20(29)22(30)21(15)16/h2,5,7-8,11-13,15,29-30H,3-4,6,9-10H2,1H3,(H,31,32)(H,33,34)/t13-,15-/m0/s1	CBUSADRYHRQGCF-ZFWWWQNUSA-N
1	0	Fc1c(O)c2c(c(O)ccc2cc1)C(=O)N[C@@H]1c2c(c(O)ncc2C)CC(=C1)C(=O)O	InChI=1S/C22H17FN2O6/c1-9-8-24-20(28)12-6-11(22(30)31)7-14(16(9)12)25-21(29)18-15(26)5-3-10-2-4-13(23)19(27)17(10)18/h2-5,7-8,14,26-27H,6H2,1H3,(H,24,28)(H,25,29)(H,30,31)/t14-/m0/s1	QXIZNOYGTCUFNF-AWEZNQCLSA-N
0	0	O=C(O)c1c(c(c(cc1O)O)Cc1c(cc2c(c1)nccc2)C)C(=O)O	InChI=1S/C19H15NO6/c1-9-5-10-3-2-4-20-13(10)7-11(9)6-12-14(21)8-15(22)17(19(25)26)16(12)18(23)24/h2-5,7-8,21-22H,6H2,1H3,(H,23,24)(H,25,26)	GAQBCZSPHUDJKA-UHFFFAOYSA-N
2	0	O=C(O)c1c2c(O)cccc2c(c(c1[C@H](C(C)(C)C)C)[C@H](CC(C(=O)O)C(=O)O)C)CCO	InChI=1S/C25H32O8/c1-12(11-16(22(28)29)23(30)31)18-15(9-10-26)14-7-6-8-17(27)20(14)21(24(32)33)19(18)13(2)25(3,4)5/h6-8,12-13,16,26-27H,9-11H2,1-5H3,(H,28,29)(H,30,31)(H,32,33)/t12-,13+/m0/s1	XIRSEFBZUOTKER-QWHCGFSZSA-N
0	0	Clc1c2c(S(=O)(=O)O)c(OCC(=O)O)c(cc2ccc1CC)CCC	InChI=1S/C17H19ClO6S/c1-3-5-12-8-11-7-6-10(4-2)15(18)14(11)17(25(21,22)23)16(12)24-9-13(19)20/h6-8H,3-5,9H2,1-2H3,(H,19,20)(H,21,22,23)	BURYOOCCNAOZSB-UHFFFAOYSA-N
3	0	O([C@@H]1Cc2c([C@H](C1)O)c1c(cc2)[C@H](O)C=CC1)C	InChI=1S/C15H18O3/c1-18-10-7-9-5-6-11-12(3-2-4-13(11)16)15(9)14(17)8-10/h2,4-6,10,13-14,16-17H,3,7-8H2,1H3/t10-,13-,14+/m1/s1	CPYSXNXPYUEENY-HONMWMINSA-N
3	0	O=C(O)[C@H](c1c2c(ccc1O)ccc1c2[C@H](O)c2c([C@H]1O)cccc2O)CO	InChI=1S/C21H18O7/c22-8-12(21(27)28)16-14(24)7-5-9-4-6-11-18(15(9)16)20(26)17-10(19(11)25)2-1-3-13(17)23/h1-7,12,19-20,22-26H,8H2,(H,27,28)/t12-,19+,20+/m0/s1	XQBQNDWHXFEVBV-NXXCRTJYSA-N
3	1	O=C(O)c1c(/C(=C\c2cc([NH+]([O-])CCO)c(cc2)[C@@H](CCO)C)/O)cc2c(c1)[C@H](O)CC[C@@H]2O	InChI=1S/C25H31NO8/c1-14(6-8-27)16-3-2-15(10-21(16)26(34)7-9-28)11-24(31)19-12-17-18(13-20(19)25(32)33)23(30)5-4-22(17)29/h2-3,10-14,22-23,26-31H,4-9H2,1H3,(H,32,33)/b24-11+/t14-,22+,23-/m1/s1	DDHUNJXICITZTC-RQECHZGKSA-N
0	0	O=[N+]([O-])c1c2c(O)c3C(=O)NC(=O)c3c(c2cc(c1CCC)C)CC	InChI=1S/C18H18N2O5/c1-4-6-10-8(3)7-11-9(5-2)12-14(18(23)19-17(12)22)16(21)13(11)15(10)20(24)25/h7,21H,4-6H2,1-3H3,(H,19,22,23)	XGTDKNDDTRESPO-UHFFFAOYSA-N
0	0	S(=O)(=O)(N(C(=O)CC(=O)O)CC(=O)O)c1c(O)cccc1	InChI=1S/C11H11NO8S/c13-7-3-1-2-4-8(7)21(19,20)12(6-11(17)18)9(14)5-10(15)16/h1-4,13H,5-6H2,(H,15,16)(H,17,18)	PNOSSZAPOUXCQY-UHFFFAOYSA-N
3	1	O=C(O)/C=C(/N[C@@H]1[C@H]([C@@H](c2c(C1)c(O)ccc2)c1c(cccc1)C)CCC(=O)O)\CC(=O)O	InChI=1S/C25H27NO7/c1-14-5-2-3-6-16(14)25-17-7-4-8-21(27)19(17)13-20(18(25)9-10-22(28)29)26-15(11-23(30)31)12-24(32)33/h2-8,11,18,20,25-27H,9-10,12-13H2,1H3,(H,28,29)(H,30,31)(H,32,33)/b15-11+/t18-,20+,25-/m1/s1	GPQPGPXVGSDXEY-YGJWHJFDSA-N
2	1	Br/C(=C/C)/OC[C@@](CNc1c(O)ccc(c1)OC)(CCC[C@@H](OC(=O)C1CCCCC1)CC)C	InChI=1S/C27H42BrNO5/c1-5-21(34-26(31)20-11-8-7-9-12-20)13-10-16-27(3,19-33-25(28)6-2)18-29-23-17-22(32-4)14-15-24(23)30/h6,14-15,17,20-21,29-30H,5,7-13,16,18-19H2,1-4H3/b25-6-/t21-,27+/m0/s1	VPMBOBDFAMEJSK-YRIGCINASA-N
0	0	O=C(O)c1c(O)c(c(cc1)O)C(=O)Nc1c2c(c(cc1)c1[nH]ccc1)cccc2	InChI=1S/C22H16N2O5/c25-18-10-8-15(22(28)29)20(26)19(18)21(27)24-17-9-7-14(16-6-3-11-23-16)12-4-1-2-5-13(12)17/h1-11,23,25-26H,(H,24,27)(H,28,29)	PWPLDZUPFGSZIM-UHFFFAOYSA-N
0	0	Oc1c2c(c(c3c1cccc3)CCO)cc(c(c2C)O)C	InChI=1S/C18H18O3/c1-10-9-15-13(7-8-19)12-5-3-4-6-14(12)18(21)16(15)11(2)17(10)20/h3-6,9,19-21H,7-8H2,1-2H3	IUDHCOWAKBZTMD-UHFFFAOYSA-N
2	0	O=C(O)C[C@H]([C@@H](O)c1cc(OCC)ccc1)CCc1[nH]cc(c1)C	InChI=1S/C19H25NO4/c1-3-24-17-6-4-5-14(10-17)19(23)15(11-18(21)22)7-8-16-9-13(2)12-20-16/h4-6,9-10,12,15,19-20,23H,3,7-8,11H2,1-2H3,(H,21,22)/t15-,19+/m1/s1	WHDQDZAQXJTETH-BEFAXECRSA-N
0	0	Fc1cc(C(=O)CCc2cc(cc(c2)CC)CNC(=O)OC)ccc1	InChI=1S/C20H22FNO3/c1-3-14-9-15(11-16(10-14)13-22-20(24)25-2)7-8-19(23)17-5-4-6-18(21)12-17/h4-6,9-12H,3,7-8,13H2,1-2H3,(H,22,24)	SFWWRFLYELGIHD-UHFFFAOYSA-N
0	0	O=C(OCCC)c1c(c(n2cc3c(c2)CC=CC3)ccc1Cc1nc(c[nH]1)O)CCC(=O)O	InChI=1S/C25H27N3O5/c1-2-11-33-25(32)24-16(12-21-26-13-22(29)27-21)7-9-20(19(24)8-10-23(30)31)28-14-17-5-3-4-6-18(17)15-28/h3-4,7,9,13-15,29H,2,5-6,8,10-12H2,1H3,(H,26,27)(H,30,31)	FSSOHFAZSOYFBL-UHFFFAOYSA-N
1	1	O=C(O)CC(=O)/C=C/OCc1c2c(O)cccc2[nH]c1[C@H](c1[nH]c(cc1)O)C	InChI=1S/C20H20N2O6/c1-11(14-5-6-17(25)21-14)20-13(10-28-8-7-12(23)9-18(26)27)19-15(22-20)3-2-4-16(19)24/h2-8,11,21-22,24-25H,9-10H2,1H3,(H,26,27)/b8-7+/t11-/m0/s1	LQWRDXZCKQOMOK-AEZGRPFRSA-N
0	0	O(c1c2[nH]c3c(c2ccc1)cc1c(c3)c2[nH]ccc2cc1C(O)(C)C)C	InChI=1S/C22H20N2O2/c1-22(2,25)17-9-12-7-8-23-20(12)16-11-18-15(10-14(16)17)13-5-4-6-19(26-3)21(13)24-18/h4-11,23-25H,1-3H3	CGZQMTBFZLQKRY-UHFFFAOYSA-N
0	0	S(=O)(=O)(c1c(O)cccc1C(=O)O)c1ccccc1	InChI=1S/C13H10O5S/c14-11-8-4-7-10(13(15)16)12(11)19(17,18)9-5-2-1-3-6-9/h1-8,14H,(H,15,16)	WQAAHUZNOXAYPQ-UHFFFAOYSA-N
0	0	S(=O)(=O)(O)Cc1c(O)ccc2c1cc1c(c2)cc(cc1CC1=CC(=O)C=CC1=O)O	InChI=1S/C22H16O7S/c23-16-2-4-21(25)15(9-16)6-14-8-17(24)7-13-5-12-1-3-22(26)20(11-30(27,28)29)19(12)10-18(13)14/h1-5,7-10,24,26H,6,11H2,(H,27,28,29)	PCOOFGNMIZIVOY-UHFFFAOYSA-N
0	0	O=C(OCC)NCc1c2c(oc1C=C)ccc(c2)O	InChI=1S/C14H15NO4/c1-3-12-11(8-15-14(17)18-4-2)10-7-9(16)5-6-13(10)19-12/h3,5-7,16H,1,4,8H2,2H3,(H,15,17)	MRUYQVBQBYSATJ-UHFFFAOYSA-N
2	0	O=C(O)[C@H]1c2c3c(c(c(c2)C)OC)CC=C[C@H]3C=C1	InChI=1S/C16H16O3/c1-9-8-13-11(16(17)18)7-6-10-4-3-5-12(14(10)13)15(9)19-2/h3-4,6-8,10-11H,5H2,1-2H3,(H,17,18)/t10-,11+/m0/s1	XOEIVXWQKPBNIF-WDEREUQCSA-N
1	0	S(=O)(=O)(c1cc(Oc2c3c(ccc2)CC=C[C@H]3C)c2c(c1)cc(cc2C(F)(F)F)O)CCO	InChI=1S/C24H21F3O5S/c1-14-4-2-5-15-6-3-7-20(22(14)15)32-21-13-18(33(30,31)9-8-28)11-16-10-17(29)12-19(23(16)21)24(25,26)27/h2-4,6-7,10-14,28-29H,5,8-9H2,1H3/t14-/m1/s1	REUYEGKPSJHIML-CQSZACIVSA-N
1	0	S(=O)(=O)(OC(=O)c1c(=O)c2c(n(c1)CC[C@@H](OC)C(=O)NC(=O)OCC)cccc2)C	InChI=1S/C19H22N2O9S/c1-4-29-19(25)20-17(23)15(28-2)9-10-21-11-13(18(24)30-31(3,26)27)16(22)12-7-5-6-8-14(12)21/h5-8,11,15H,4,9-10H2,1-3H3,(H,20,23,25)/t15-/m1/s1	CVFWWOMRRABQJA-OAHLLOKOSA-N
0	0	Brc1nc([nH]c1c1c(OC)c(Oc2cc(O)cc(c2)O)ccc1)N	InChI=1S/C16H14BrN3O4/c1-23-14-11(13-15(17)20-16(18)19-13)3-2-4-12(14)24-10-6-8(21)5-9(22)7-10/h2-7,21-22H,1H3,(H3,18,19,20)	FPROPQBHNCTNAK-UHFFFAOYSA-N
0	2	Cl/C(=C(\F)/C/C(=N\Cc1ccc(cc1)O)/Cn1c(O)nc(c1N)O)/C	InChI=1S/C16H18ClFN4O3/c1-9(17)13(18)6-11(8-22-14(19)15(24)21-16(22)25)20-7-10-2-4-12(23)5-3-10/h2-5,23-24H,6-8,19H2,1H3,(H,21,25)/b13-9-,20-11+	DYJVTDGXFRZZPI-CFQSPPGZSA-N
1	0	O=C(O)CNC(=O)Cc1c(cc(cc1)COC)[C@H](O)N	InChI=1S/C13H18N2O5/c1-20-7-8-2-3-9(10(4-8)13(14)19)5-11(16)15-6-12(17)18/h2-4,13,19H,5-7,14H2,1H3,(H,15,16)(H,17,18)/t13-/m0/s1	RMYFFPDUMKPDCE-ZDUSSCGKSA-N
0	0	Fc1c(c(c(cc1)C)C(=O)NC(=O)c1cc2c(cc1)c1c(c(c2)C(=O)O)cccc1)C(=O)O	InChI=1S/C25H16FNO6/c1-12-6-9-19(26)21(25(32)33)20(12)23(29)27-22(28)13-7-8-15-14(10-13)11-18(24(30)31)17-5-3-2-4-16(15)17/h2-11H,1H3,(H,30,31)(H,32,33)(H,27,28,29)	PZARYJHYWWYPKM-UHFFFAOYSA-N
1	0	O=C(OC(=O)CCCCC)[C@H](OC)CCOc1c(c(O)ccc1)C	InChI=1S/C18H26O6/c1-4-5-6-10-17(20)24-18(21)16(22-3)11-12-23-15-9-7-8-14(19)13(15)2/h7-9,16,19H,4-6,10-12H2,1-3H3/t16-/m1/s1	MLHGXAMHJKXQDM-MRXNPFEDSA-N
1	1	O=C(OC(C)C)Nc1c(C(=O)O[C@](C(C)C)(CC)C)cc(cc1)/C(=C\c1c[nH]c(c1)C(=O)O)/OC	InChI=1S/C26H34N2O7/c1-8-26(6,15(2)3)35-24(31)19-13-18(9-10-20(19)28-25(32)34-16(4)5)22(33-7)12-17-11-21(23(29)30)27-14-17/h9-16,27H,8H2,1-7H3,(H,28,32)(H,29,30)/b22-12+/t26-/m0/s1	PLKJNIJKBGUURN-UAGLMNGLSA-N
1	0	O=C(O)c1c(NCCNC(=O)c2c(O)ccc3c2[C@@H]2C(=CC3)C=CCC2)cccc1	InChI=1S/C24H24N2O4/c27-20-12-11-16-10-9-15-5-1-2-6-17(15)21(16)22(20)23(28)26-14-13-25-19-8-4-3-7-18(19)24(29)30/h1,3-5,7-9,11-12,17,25,27H,2,6,10,13-14H2,(H,26,28)(H,29,30)/t17-/m0/s1	HXBAGQNSSGJPGP-KRWDZBQOSA-N
0	0	S(c1c(ccc(c1)O)CC(=O)O)CCCc1cc(cc(c1)CCCC)CCC(=O)O	InChI=1S/C24H30O5S/c1-2-3-5-17-12-18(14-19(13-17)7-10-23(26)27)6-4-11-30-22-16-21(25)9-8-20(22)15-24(28)29/h8-9,12-14,16,25H,2-7,10-11,15H2,1H3,(H,26,27)(H,28,29)	ISXQZEVFCNOXEO-UHFFFAOYSA-N
0	0	Clc1cc(OC)c(c(c1)Cc1c(C(=O)O)cccc1)O	InChI=1S/C15H13ClO4/c1-20-13-8-11(16)7-10(14(13)17)6-9-4-2-3-5-12(9)15(18)19/h2-5,7-8,17H,6H2,1H3,(H,18,19)	HMXJGEZDNVAEDM-UHFFFAOYSA-N
1	0	O=C(O)[C@H](O)Cc1c2c(c(O)c(cc2C)CCOCCC)cc(c1)c1c(cccc1)C	InChI=1S/C26H30O5/c1-4-10-31-11-9-18-12-17(3)24-20(15-23(27)26(29)30)13-19(14-22(24)25(18)28)21-8-6-5-7-16(21)2/h5-8,12-14,23,27-28H,4,9-11,15H2,1-3H3,(H,29,30)/t23-/m1/s1	BVHVAMHXKNTSPW-HSZRJFAPSA-N
