tetra	ez	rdSMILES	rdInChI	rdInChIKey
1	1	COC[C@H](C(=O)O)c1coc2c(Cl)cc(C(=O)O)c(CC(=O)CC(=O)O)c12	InChI=1S/C17H15ClO9/c1-26-5-11(17(24)25)10-6-27-15-12(18)4-9(16(22)23)8(14(10)15)2-7(19)3-13(20)21/h4,6,11H,2-3,5H2,1H3,(H,20,21)(H,22,23)(H,24,25)/t11-/m0/s1	MENXCJFRJYOWFK-NSHDSACASA-N
0	0	COc1c(O)c(C)c2nc(N)c3[nH]c(C)cc3c2c1Oc1cccc2nc[nH]c12	InChI=1S/C21H19N5O3/c1-9-7-11-14-15(26-21(22)16(11)25-9)10(2)18(27)20(28-3)19(14)29-13-6-4-5-12-17(13)24-8-23-12/h4-8,25,27H,1-3H3,(H2,22,26)(H,23,24)	CBNBHCNUMFKAFA-UHFFFAOYSA-N
0	0	O=C(OC(=O)c1cnc(C(=O)O)c(C(=O)O)c1)c1ccc(O)c(C(=O)O)c1	InChI=1S/C16H9NO10/c18-10-2-1-6(3-8(10)12(19)20)15(25)27-16(26)7-4-9(13(21)22)11(14(23)24)17-5-7/h1-5,18H,(H,19,20)(H,21,22)(H,23,24)	WKUIGJWSQXODGB-UHFFFAOYSA-N
2	2	CCc1ccccc1[C@H](C)[C@](F)(COc1cc(Cl)c(Cl)cc1C(=O)O)C(=O)O	InChI=1S/C20H19Cl2FO5/c1-3-12-6-4-5-7-13(12)11(2)20(23,19(26)27)10-28-17-9-16(22)15(21)8-14(17)18(24)25/h4-9,11H,3,10H2,1-2H3,(H,24,25)(H,26,27)/t11-,20+/m0/s1	LRMIJEHSZIYNFE-PRWKNARSSA-N
0	0	Cc1cccc(CCCCOc2ccccc2-n2cccc2)c1	InChI=1S/C21H23NO/c1-18-9-8-11-19(17-18)10-4-7-16-23-21-13-3-2-12-20(21)22-14-5-6-15-22/h2-3,5-6,8-9,11-15,17H,4,7,10,16H2,1H3	GHJGNOYVKPFVMK-UHFFFAOYSA-N
4	5	C/C=C(/C(=O)O)[C@@H](O)C1=C[C@@H](O)c2cc(CC(C)C)cc3c2[C@H]1C=C[C@@H]3C	InChI=1S/C23H28O4/c1-5-15(23(26)27)22(25)18-11-20(24)19-10-14(8-12(2)3)9-17-13(4)6-7-16(18)21(17)19/h5-7,9-13,16,20,22,24-25H,8H2,1-4H3,(H,26,27)/b15-5+/t13-,16-,20+,22+/m0/s1	CAJRMCOTDMRBKE-PWHBLBCNSA-N
0	0	C=CNc1cc(COc2ccccc2O)c(CCC(=O)O)c2ccncc12	InChI=1S/C21H20N2O4/c1-2-23-18-11-14(13-27-20-6-4-3-5-19(20)24)15(7-8-21(25)26)16-9-10-22-12-17(16)18/h2-6,9-12,23-24H,1,7-8,13H2,(H,25,26)	AKKRPGFHNPYZCM-UHFFFAOYSA-N
2	3	CC(=O)OC(=O)OC(=O)CNC(O)=C[C@H](O)C[C@H](C(=O)O)c1cccnc1	InChI=1S/C16H18N2O9/c1-9(19)26-16(25)27-14(22)8-18-13(21)6-11(20)5-12(15(23)24)10-3-2-4-17-7-10/h2-4,6-7,11-12,18,20-21H,5,8H2,1H3,(H,23,24)/t11-,12+/m1/s1	RVWIICYEGQJFCF-NEPJUHHUSA-N
2	3	O=C(O)C[C@H](CO)c1cc(F)cc(C(=O)/C=C(\C(=O)C(=O)O)[C@@H](O)C(=O)O)c1	InChI=1S/C17H15FO10/c18-10-2-7(9(6-19)4-13(21)22)1-8(3-10)12(20)5-11(14(23)16(25)26)15(24)17(27)28/h1-3,5,9,14,19,23H,4,6H2,(H,21,22)(H,25,26)(H,27,28)/b11-5-/t9-,14-/m1/s1	LBDRKMVPRXUYIF-VTTRSVROSA-N
1	1	CCCc1cc(CC(=O)OC(C)=O)ccc1[C@@H](O)CCO	InChI=1S/C16H22O5/c1-3-4-13-9-12(10-16(20)21-11(2)18)5-6-14(13)15(19)7-8-17/h5-6,9,15,17,19H,3-4,7-8,10H2,1-2H3/t15-/m0/s1	KIPMQWIMLNZOFH-HNNXBMFYSA-N
0	0	O=C(O)c1c(O)cc(O)cc1-c1cc2c(ccc3occc32)cc1O	InChI=1S/C19H12O6/c20-10-6-14(18(19(23)24)16(22)7-10)13-8-12-9(5-15(13)21)1-2-17-11(12)3-4-25-17/h1-8,20-22H,(H,23,24)	PBDRBSWXMAGBPC-UHFFFAOYSA-N
0	2	CCCOC(/C=C/CCC(=O)O)=C(\OCCCCCC(=O)O)c1ccccc1	InChI=1S/C22H30O6/c1-2-16-27-19(13-8-9-15-21(25)26)22(18-11-5-3-6-12-18)28-17-10-4-7-14-20(23)24/h3,5-6,8,11-13H,2,4,7,9-10,14-17H2,1H3,(H,23,24)(H,25,26)/b13-8+,22-19-	XWJZQALVZRNIFL-ZWILDRQSSA-N
0	0	CCOC(=O)Nc1ccc2c(C(=O)O)c(CC(=O)O)cc3c2c1C=CC3	InChI=1S/C19H17NO6/c1-2-26-19(25)20-14-7-6-13-16-10(4-3-5-12(14)16)8-11(9-15(21)22)17(13)18(23)24/h3,5-8H,2,4,9H2,1H3,(H,20,25)(H,21,22)(H,23,24)	VLQLCUFCTXAADE-UHFFFAOYSA-N
0	0	C=C(Cc1c2cc(C(=O)O)cc(O)c2c(CC(=O)O)c2cccc(CC(=O)O)c12)C(=O)O	InChI=1S/C23H18O9/c1-10(22(29)30)5-14-15-6-12(23(31)32)7-17(24)21(15)16(9-19(27)28)13-4-2-3-11(20(13)14)8-18(25)26/h2-4,6-7,24H,1,5,8-9H2,(H,25,26)(H,27,28)(H,29,30)(H,31,32)	RIXQPYNQXGXWOP-UHFFFAOYSA-N
2	2	CC[C@@H](Cc1cc[nH]c1)C[C@H](Cc1cccc2cccc(C(F)(F)F)c12)C(=O)O	InChI=1S/C23H24F3NO2/c1-2-15(11-16-9-10-27-14-16)12-19(22(28)29)13-18-7-3-5-17-6-4-8-20(21(17)18)23(24,25)26/h3-10,14-15,19,27H,2,11-13H2,1H3,(H,28,29)/t15-,19+/m0/s1	TUCXEWCQJLUVSA-HNAYVOBHSA-N
2	3	O=C(O)C/C=C\[C@H](c1ccccc1)[C@H](C(=O)O)c1coc2ccccc12	InChI=1S/C21H18O5/c22-19(23)12-6-10-15(14-7-2-1-3-8-14)20(21(24)25)17-13-26-18-11-5-4-9-16(17)18/h1-11,13,15,20H,12H2,(H,22,23)(H,24,25)/b10-6-/t15-,20+/m1/s1	OEFMJQMJUSZVHM-NURBAETKSA-N
0	0	COc1cccc2cc(O)cc(-c3c[nH]c(O)c3C(=O)O)c12	InChI=1S/C16H13NO5/c1-22-12-4-2-3-8-5-9(18)6-10(13(8)12)11-7-17-15(19)14(11)16(20)21/h2-7,17-19H,1H3,(H,20,21)	ILELJCZTJHJPHA-UHFFFAOYSA-N
0	0	O=C(O)CCCOc1c(Oc2ccc(O)c3c2CCCC3)cc(O)nc1C(=O)O	InChI=1S/C20H21NO8/c22-13-7-8-14(12-5-2-1-4-11(12)13)29-15-10-16(23)21-18(20(26)27)19(15)28-9-3-6-17(24)25/h7-8,10,22H,1-6,9H2,(H,21,23)(H,24,25)(H,26,27)	OHYKPEWKOVPEIO-UHFFFAOYSA-N
2	2	Cc1cc(F)ccc1C(=O)N(C(=O)c1c(C)cccc1O)[C@H](C[C@@H](O)C=O)C(=O)O	InChI=1S/C21H20FNO7/c1-11-4-3-5-17(26)18(11)20(28)23(16(21(29)30)9-14(25)10-24)19(27)15-7-6-13(22)8-12(15)2/h3-8,10,14,16,25-26H,9H2,1-2H3,(H,29,30)/t14-,16-/m1/s1	OLSBVSZLOOEYMH-GDBMZVCRSA-N
0	1	O=C(O)Cc1cccc(/C(I)=C\c2cccc(C(=O)O)c2O)c1	InChI=1S/C17H13IO5/c18-14(11-4-1-3-10(7-11)8-15(19)20)9-12-5-2-6-13(16(12)21)17(22)23/h1-7,9,21H,8H2,(H,19,20)(H,22,23)/b14-9+	YVVCQGVBUWBARR-NTEUORMPSA-N
0	0	O=C1C=NC(=O)C(C(=O)NCc2ccc3ccc(F)c(NC(=O)O)c3c2)=C1	InChI=1S/C18H12FN3O5/c19-14-4-3-10-2-1-9(5-12(10)15(14)22-18(26)27)7-20-16(24)13-6-11(23)8-21-17(13)25/h1-6,8,22H,7H2,(H,20,24)(H,26,27)	JREXNCLMCSQDFB-UHFFFAOYSA-N
0	1	COc1ccc(C/N=C(/O)NC(=O)c2ccccc2)c(O)c1Cl	InChI=1S/C16H15ClN2O4/c1-23-12-8-7-11(14(20)13(12)17)9-18-16(22)19-15(21)10-5-3-2-4-6-10/h2-8,20H,9H2,1H3,(H2,18,19,21,22)	YTRJVNLMXIBMDO-UHFFFAOYSA-N
1	1	O=C(O)C(=O)C(=O)NC(=O)[C@@H]1C(O)=CCc2ccccc21	InChI=1S/C14H11NO6/c16-9-6-5-7-3-1-2-4-8(7)10(9)12(18)15-13(19)11(17)14(20)21/h1-4,6,10,16H,5H2,(H,20,21)(H,15,18,19)/t10-/m0/s1	WBKURFOXMXOKSE-JTQLQIEISA-N
2	2	CC1=C2CC=CC[C@@H]2c2cc(C(=O)NC(=O)OC(=O)[C@H](O)C(=O)O)cc(C)c2C1	InChI=1S/C21H21NO7/c1-10-7-12(18(24)22-21(28)29-20(27)17(23)19(25)26)9-16-14-6-4-3-5-13(14)11(2)8-15(10)16/h3-4,7,9,14,17,23H,5-6,8H2,1-2H3,(H,25,26)(H,22,24,28)/t14-,17+/m0/s1	RHIUDDIRVSHOKY-WMLDXEAASA-N
2	2	O=C(O)c1cccc([C@](C(=O)O)(C(=O)c2ccc(O)cc2C(F)(F)F)[C@H](O)c2ccc(C(=O)O)o2)c1	InChI=1S/C23H15F3O10/c24-23(25,26)14-9-12(27)4-5-13(14)17(28)22(21(34)35,11-3-1-2-10(8-11)19(30)31)18(29)15-6-7-16(36-15)20(32)33/h1-9,18,27,29H,(H,30,31)(H,32,33)(H,34,35)/t18-,22+/m1/s1	VWBCYKBPDGQUAT-GCJKJVERSA-N
0	0	O=C(O)CC(=O)c1cccc(Oc2coc3cc(Cl)cc(O)c23)c1CC(=O)O	InChI=1S/C19H13ClO8/c20-9-4-13(22)19-15(5-9)27-8-16(19)28-14-3-1-2-10(11(14)6-17(23)24)12(21)7-18(25)26/h1-5,8,22H,6-7H2,(H,23,24)(H,25,26)	IKUYQQWPQZFSAD-UHFFFAOYSA-N
2	2	CC(=O)Cc1coc2c1[C@H](C(=O)O)c1ccccc1[C@H]2c1cc(O)c(CCC(=O)O)o1	InChI=1S/C23H20O8/c1-11(24)8-12-10-30-22-19(12)21(23(28)29)14-5-3-2-4-13(14)20(22)17-9-15(25)16(31-17)6-7-18(26)27/h2-5,9-10,20-21,25H,6-8H2,1H3,(H,26,27)(H,28,29)/t20-,21+/m0/s1	OKFQIJLMPUOROA-LEWJYISDSA-N
0	1	C/C(=C(/C=O)S(=O)(=O)NCC(=O)O)c1ccccc1	InChI=1S/C12H13NO5S/c1-9(10-5-3-2-4-6-10)11(8-14)19(17,18)13-7-12(15)16/h2-6,8,13H,7H2,1H3,(H,15,16)/b11-9+	PXZPDKNAZFQXHW-PKNBQFBNSA-N
0	0	CCC(C)(C)c1cccc2cccc(-c3cc(CCC(=O)O)c(C)s3)c12	InChI=1S/C23H26O2S/c1-5-23(3,4)19-11-7-9-16-8-6-10-18(22(16)19)20-14-17(15(2)26-20)12-13-21(24)25/h6-11,14H,5,12-13H2,1-4H3,(H,24,25)	IKKXBFXUNFMURG-UHFFFAOYSA-N
3	3	C[C@H](c1ccc(C(=O)O)cc1)[C@H](C)[C@@H]1CC=CCC1	InChI=1S/C17H22O2/c1-12(14-6-4-3-5-7-14)13(2)15-8-10-16(11-9-15)17(18)19/h3-4,8-14H,5-7H2,1-2H3,(H,18,19)/t12-,13-,14+/m0/s1	CVIOGZKZZJMVHQ-MELADBBJSA-N
1	1	C=C[C@H](O)c1cnc(CC)c2c(-c3ccoc3C)cccc12	InChI=1S/C19H19NO2/c1-4-17-19-14(13-9-10-22-12(13)3)7-6-8-15(19)16(11-20-17)18(21)5-2/h5-11,18,21H,2,4H2,1,3H3/t18-/m0/s1	RHGCXFUKJVNWOD-SFHVURJKSA-N
0	1	CCCc1cc(OC)cc2cccc(NC(=O)CC(=O)C/C=C\Cc3c[nH]c(O)c3C)c12	InChI=1S/C26H30N2O4/c1-4-8-18-13-22(32-3)14-19-10-7-12-23(25(18)19)28-24(30)15-21(29)11-6-5-9-20-16-27-26(31)17(20)2/h5-7,10,12-14,16,27,31H,4,8-9,11,15H2,1-3H3,(H,28,30)/b6-5-	SLQMQECLHIAVES-WAYWQWQTSA-N
1	1	COc1cc(O)c2c(c1O)CCC[C@@H]2NC(=O)OC(=O)CCCC(=O)O	InChI=1S/C17H21NO8/c1-25-12-8-11(19)15-9(16(12)23)4-2-5-10(15)18-17(24)26-14(22)7-3-6-13(20)21/h8,10,19,23H,2-7H2,1H3,(H,18,24)(H,20,21)/t10-/m0/s1	ZLOGXXOLMFHENY-JTQLQIEISA-N
1	1	C=CCCc1cc(C(=O)O)cc2cc3c(c(CCOC(=O)Nc4ccc[nH]4)c12)CC=C[C@H]3O	InChI=1S/C26H26N2O5/c1-2-3-6-16-13-18(25(30)31)14-17-15-21-19(7-4-8-22(21)29)20(24(16)17)10-12-33-26(32)28-23-9-5-11-27-23/h2,4-5,8-9,11,13-15,22,27,29H,1,3,6-7,10,12H2,(H,28,32)(H,30,31)/t22-/m1/s1	CKTNSFTVCPBBNH-JOCHJYFZSA-N
3	3	CCCOC(=O)[C@H](C)C(=O)OC(=O)c1cccc2c1[C@@H](C)C=C1C=C(O)C=C(C(N)=O)[C@@H]12	InChI=1S/C24H25NO7/c1-4-8-31-22(28)13(3)23(29)32-24(30)17-7-5-6-16-19(17)12(2)9-14-10-15(26)11-18(20(14)16)21(25)27/h5-7,9-13,20,26H,4,8H2,1-3H3,(H2,25,27)/t12-,13-,20-/m0/s1	KRRLWFLHHSJLHU-QAJFTPDKSA-N
1	1	C=CCc1ccc(CO)c2c1C1=CCc3[nH]c(O)nc3[C@H]1C=N2	InChI=1S/C18H17N3O2/c1-2-3-10-4-5-11(9-22)16-15(10)12-6-7-14-17(13(12)8-19-16)21-18(23)20-14/h2,4-6,8,13,22H,1,3,7,9H2,(H2,20,21,23)/t13-/m0/s1	XFUXSSMHVFVTSJ-ZDUSSCGKSA-N
0	0	O=C(O)c1cccc(-c2cc(Cl)cc(-c3ccccc3)c2)c1	InChI=1S/C19H13ClO2/c20-18-11-16(13-5-2-1-3-6-13)10-17(12-18)14-7-4-8-15(9-14)19(21)22/h1-12H,(H,21,22)	UHNPOYSJSCKYSS-UHFFFAOYSA-N
1	1	N[C@H](C=O)CCOC(=O)CC(=O)NC(=O)CC(=O)O	InChI=1S/C10H14N2O7/c11-6(5-13)1-2-19-10(18)4-8(15)12-7(14)3-9(16)17/h5-6H,1-4,11H2,(H,16,17)(H,12,14,15)/t6-/m0/s1	MOEBHQAUOVPTEA-LURJTMIESA-N
1	1	O=C(CC[C@@H]1CCc2c1coc2-c1ccccc1)OCCCC(=O)C(=O)O	InChI=1S/C21H22O6/c22-18(21(24)25)7-4-12-26-19(23)11-9-14-8-10-16-17(14)13-27-20(16)15-5-2-1-3-6-15/h1-3,5-6,13-14H,4,7-12H2,(H,24,25)/t14-/m0/s1	WEHKVDGXWUUCAN-AWEZNQCLSA-N
0	0	O=C(O)c1cc(Cc2ccc(Cl)cc2)cc([N+](=O)[O-])c1	InChI=1S/C14H10ClNO4/c15-12-3-1-9(2-4-12)5-10-6-11(14(17)18)8-13(7-10)16(19)20/h1-4,6-8H,5H2,(H,17,18)	QWOKAJWPTBMCGT-UHFFFAOYSA-N
4	4	CO[C@@H](CN)[C@H](O)[C@H](c1cc(C)cc(O)c1)[C@H](C)OCc1ccccc1C	InChI=1S/C22H31NO4/c1-14-9-18(11-19(24)10-14)21(22(25)20(12-23)26-4)16(3)27-13-17-8-6-5-7-15(17)2/h5-11,16,20-22,24-25H,12-13,23H2,1-4H3/t16-,20-,21-,22-/m0/s1	BPGGUCBHONRBKQ-KPQYALRZSA-N
0	1	O=C(O)C/C=C\Cc1cc(C(=O)O)cc(-n2c(O)c(CCC(=O)O)c(O)c2CCO)c1	InChI=1S/C21H23NO9/c23-8-7-16-19(28)15(5-6-18(26)27)20(29)22(16)14-10-12(3-1-2-4-17(24)25)9-13(11-14)21(30)31/h1-2,9-11,23,28-29H,3-8H2,(H,24,25)(H,26,27)(H,30,31)/b2-1-	VEGJINLDPYDPRX-UPHRSURJSA-N
0	0	CNC(=O)c1ccc(C(=O)O)c(NCC(=O)O)c1	InChI=1S/C11H12N2O5/c1-12-10(16)6-2-3-7(11(17)18)8(4-6)13-5-9(14)15/h2-4,13H,5H2,1H3,(H,12,16)(H,14,15)(H,17,18)	RWJMCDUQNFTJQH-UHFFFAOYSA-N
2	2	CCc1ccc2c(c1OC)CN([C@@H](Cc1ccc([C@H](N)c3ccc(F)cc3)[nH]1)C(C)C)C2	InChI=1S/C27H34FN3O/c1-5-18-6-7-20-15-31(16-23(20)27(18)32-4)25(17(2)3)14-22-12-13-24(30-22)26(29)19-8-10-21(28)11-9-19/h6-13,17,25-26,30H,5,14-16,29H2,1-4H3/t25-,26+/m0/s1	JSJVQXFTAGDWGG-IZZNHLLZSA-N
0	0	O=Cc1cc2cc(O)[nH]c2c2c(I)c(Cl)c(O)c(C(=O)OC(=O)CC(=O)O)c12	InChI=1S/C17H9ClINO8/c18-13-14(19)11-10(6(4-21)1-5-2-7(22)20-15(5)11)12(16(13)26)17(27)28-9(25)3-8(23)24/h1-2,4,20,22,26H,3H2,(H,23,24)	VEAJJDPMRZHECJ-UHFFFAOYSA-N
1	1	O=[P@H](O)CCCCCOc1cc(O)cc2c1Cc1c(O)ccc(O)c1C2	InChI=1S/C19H23O6P/c20-13-8-12-9-15-16(18(22)5-4-17(15)21)11-14(12)19(10-13)25-6-2-1-3-7-26(23)24/h4-5,8,10,20-22,26H,1-3,6-7,9,11H2,(H,23,24)	JXWZVOBUUGMLSG-UHFFFAOYSA-N
1	1	O=C(O)CC(=O)Nc1cccc2c(O)cc(C3=C(O)N[C@H]4C3=CCc3c(O)cccc34)c(O)c12	InChI=1S/C25H20N2O7/c28-17-6-2-3-12-11(17)7-8-14-21(25(34)27-23(12)14)15-9-18(29)13-4-1-5-16(22(13)24(15)33)26-19(30)10-20(31)32/h1-6,8-9,23,27-29,33-34H,7,10H2,(H,26,30)(H,31,32)/t23-/m1/s1	BQXQFRJTAHGUEI-HSZRJFAPSA-N
0	0	Cc1ccc(O)c2cc(Cl)c(Cc3c(CNC(=O)O)c[nH]c3Br)c(O)c12	InChI=1S/C18H16BrClN2O4/c1-8-2-3-14(23)12-5-13(20)11(16(24)15(8)12)4-10-9(6-21-17(10)19)7-22-18(25)26/h2-3,5-6,21-24H,4,7H2,1H3,(H,25,26)	XYCAAXFORQAZGX-UHFFFAOYSA-N
0	0	COc1cc2nc3cc(C(=O)O)c(C(=O)NC(C)=O)cc3cc2c(F)c1F	InChI=1S/C18H12F2N2O5/c1-7(23)21-17(24)9-3-8-4-11-13(6-14(27-2)16(20)15(11)19)22-12(8)5-10(9)18(25)26/h3-6H,1-2H3,(H,25,26)(H,21,23,24)	LXWFRHCHXXCZAF-UHFFFAOYSA-N
0	0	CCCc1c(C(C(=O)O)C(=O)O)cc(Cc2ccccc2)c(O)c1O	InChI=1S/C19H20O6/c1-2-6-13-14(15(18(22)23)19(24)25)10-12(16(20)17(13)21)9-11-7-4-3-5-8-11/h3-5,7-8,10,15,20-21H,2,6,9H2,1H3,(H,22,23)(H,24,25)	MZNMXZFXJIZCNO-UHFFFAOYSA-N
0	2	Cc1cc(F)cc(/C=C\C=C\C(=O)c2ccc(C(=O)O)cc2O)c1	InChI=1S/C19H15FO4/c1-12-8-13(10-15(20)9-12)4-2-3-5-17(21)16-7-6-14(19(23)24)11-18(16)22/h2-11,22H,1H3,(H,23,24)/b4-2-,5-3+	HMPGBWSVXFGINM-VOERYJCWSA-N
1	2	CO/C=C(\CC[C@](O)(c1c(Cl)cccc1Cl)c1c(C)cc(C)cc1COC)Cc1ncncc1O	InChI=1S/C27H30Cl2N2O4/c1-17-10-18(2)25(20(11-17)15-35-4)27(33,26-21(28)6-5-7-22(26)29)9-8-19(14-34-3)12-23-24(32)13-30-16-31-23/h5-7,10-11,13-14,16,32-33H,8-9,12,15H2,1-4H3/b19-14+/t27-/m1/s1	LXRSJVAWBFQCCE-OLNBYHENSA-N
1	3	CCCC(/C=C(\C)O)=C1/CC([C@]2(C(=O)O)C=C(C(=O)O)C=C(O)C2=O)=CC=C1F	InChI=1S/C21H21FO7/c1-3-4-12(7-11(2)23)15-9-14(5-6-16(15)22)21(20(28)29)10-13(19(26)27)8-17(24)18(21)25/h5-8,10,23-24H,3-4,9H2,1-2H3,(H,26,27)(H,28,29)/b11-7+,15-12+/t21-/m1/s1	YRNYSPJLLKHPEV-FYTCESNNSA-N
0	2	CCCCCC(=O)NC(=O)OC(=O)/C=C/C=C\Cc1c2c(cc3c(O)cc4occc4c13)CC=CC2	InChI=1S/C29H29NO6/c1-2-3-5-13-26(32)30-29(34)36-27(33)14-7-4-6-12-21-20-11-9-8-10-19(20)17-23-24(31)18-25-22(28(21)23)15-16-35-25/h4,6-9,14-18,31H,2-3,5,10-13H2,1H3,(H,30,32,34)/b6-4-,14-7+	PGILJVTZPWDADG-HERXPTLBSA-N
2	3	CO/C=C(/CCC[C@@H](O)c1cccc(-c2ccccc2C(=O)O)c1)C(=O)NC(=O)[C@@H](N)C(=O)O	InChI=1S/C24H26N2O8/c1-34-13-16(21(28)26-22(29)20(25)24(32)33)8-5-11-19(27)15-7-4-6-14(12-15)17-9-2-3-10-18(17)23(30)31/h2-4,6-7,9-10,12-13,19-20,27H,5,8,11,25H2,1H3,(H,30,31)(H,32,33)(H,26,28,29)/b16-13-/t19-,20-/m1/s1	DPQZXMMDPFMLKR-KULRYTOVSA-N
1	1	COc1ccc2c(c1-c1ccc(O)c3cc[nH]c13)CC=C[C@H]2CC(=O)O	InChI=1S/C21H19NO4/c1-26-18-8-6-13-12(11-19(24)25)3-2-4-14(13)20(18)16-5-7-17(23)15-9-10-22-21(15)16/h2-3,5-10,12,22-23H,4,11H2,1H3,(H,24,25)/t12-/m0/s1	AOVVPGKXPHJUQN-LBPRGKRZSA-N
3	3	O=C(O)CCC[C@H](O)c1nc(O)c2c(c1CC(=O)O)[C@@H](CCCC(=O)O)C=C[C@@H]2O	InChI=1S/C20H25NO9/c22-12-8-7-10(3-1-5-14(24)25)17-11(9-16(28)29)19(21-20(30)18(12)17)13(23)4-2-6-15(26)27/h7-8,10,12-13,22-23H,1-6,9H2,(H,21,30)(H,24,25)(H,26,27)(H,28,29)/t10-,12-,13-/m0/s1	DZLLJMCNQPVZIK-DRZSPHRISA-N
2	2	CCO[C@H]1C=Cc2c3c(c(O)c4[nH]ccc24)Cc2c(CC)cccc2[C@H]31	InChI=1S/C23H23NO2/c1-3-13-6-5-7-14-17(13)12-18-20-15(8-9-19(21(14)20)26-4-2)16-10-11-24-22(16)23(18)25/h5-11,19,21,24-25H,3-4,12H2,1-2H3/t19-,21-/m0/s1	KEMULRMCMLOVDY-FPOVZHCZSA-N
2	2	CCc1c(C(=O)O)ccc2c1CC=C[C@@H]2[C@@H](C)Cc1c(OC)cccc1C(=O)O	InChI=1S/C24H26O5/c1-4-15-17-8-5-7-16(18(17)11-12-20(15)24(27)28)14(2)13-21-19(23(25)26)9-6-10-22(21)29-3/h5-7,9-12,14,16H,4,8,13H2,1-3H3,(H,25,26)(H,27,28)/t14-,16+/m0/s1	QCKVJOJFOWSRBJ-GOEBONIOSA-N
1	1	NC(=O)N[C@@H]1C=CCC2=C1Cc1c(O)cc(C(=O)O)c(O)c1C2	InChI=1S/C16H16N2O5/c17-16(23)18-12-3-1-2-7-4-10-9(5-8(7)12)13(19)6-11(14(10)20)15(21)22/h1,3,6,12,19-20H,2,4-5H2,(H,21,22)(H3,17,18,23)/t12-/m1/s1	DJEUXVSOUMCEHA-GFCCVEGCSA-N
1	1	CCCc1cc(NC(C)=O)cc(CC[C@](O)(c2ccccc2)c2cccc(O)c2)c1OC	InChI=1S/C27H31NO4/c1-4-9-20-16-24(28-19(2)29)17-21(26(20)32-3)14-15-27(31,22-10-6-5-7-11-22)23-12-8-13-25(30)18-23/h5-8,10-13,16-18,30-31H,4,9,14-15H2,1-3H3,(H,28,29)/t27-/m0/s1	VACZSLRDDNEVEA-MHZLTWQESA-N
0	0	COCCCc1cc2cc3c(Cl)ccc(O)c3c(C)c2cc1O	InChI=1S/C19H19ClO3/c1-11-14-10-18(22)12(4-3-7-23-2)8-13(14)9-15-16(20)5-6-17(21)19(11)15/h5-6,8-10,21-22H,3-4,7H2,1-2H3	VCJCWZOIEHVHEI-UHFFFAOYSA-N
1	1	CO[C@](C)(CCc1occ(-c2ccsc2)c1O)C(=O)NC(=O)CC(=O)OC(C)=O	InChI=1S/C19H21NO8S/c1-11(21)28-16(23)8-15(22)20-18(25)19(2,26-3)6-4-14-17(24)13(9-27-14)12-5-7-29-10-12/h5,7,9-10,24H,4,6,8H2,1-3H3,(H,20,22,25)/t19-/m1/s1	HYKXEEOPRMCKSW-LJQANCHMSA-N
2	2	C[C@@H](C[C@@H]1C=CCc2c(C(=O)O)cc(O)c(O)c21)C(F)(F)CCCc1ccc(C(=O)O)c(Cl)c1	InChI=1S/C25H25ClF2O6/c1-13(25(27,28)9-3-4-14-7-8-17(23(31)32)19(26)11-14)10-15-5-2-6-16-18(24(33)34)12-20(29)22(30)21(15)16/h2,5,7-8,11-13,15,29-30H,3-4,6,9-10H2,1H3,(H,31,32)(H,33,34)/t13-,15-/m0/s1	CBUSADRYHRQGCF-ZFWWWQNUSA-N
1	1	Cc1cnc(O)c2c1[C@@H](NC(=O)c1c(O)ccc3ccc(F)c(O)c13)C=C(C(=O)O)C2	InChI=1S/C22H17FN2O6/c1-9-8-24-20(28)12-6-11(22(30)31)7-14(16(9)12)25-21(29)18-15(26)5-3-10-2-4-13(23)19(27)17(10)18/h2-5,7-8,14,26-27H,6H2,1H3,(H,24,28)(H,25,29)(H,30,31)/t14-/m0/s1	QXIZNOYGTCUFNF-AWEZNQCLSA-N
0	0	Cc1cc2cccnc2cc1Cc1c(O)cc(O)c(C(=O)O)c1C(=O)O	InChI=1S/C19H15NO6/c1-9-5-10-3-2-4-20-13(10)7-11(9)6-12-14(21)8-15(22)17(19(25)26)16(12)18(23)24/h2-5,7-8,21-22H,6H2,1H3,(H,23,24)(H,25,26)	GAQBCZSPHUDJKA-UHFFFAOYSA-N
2	2	C[C@@H](CC(C(=O)O)C(=O)O)c1c([C@@H](C)C(C)(C)C)c(C(=O)O)c2c(O)cccc2c1CCO	InChI=1S/C25H32O8/c1-12(11-16(22(28)29)23(30)31)18-15(9-10-26)14-7-6-8-17(27)20(14)21(24(32)33)19(18)13(2)25(3,4)5/h6-8,12-13,16,26-27H,9-11H2,1-5H3,(H,28,29)(H,30,31)(H,32,33)/t12-,13+/m0/s1	XIRSEFBZUOTKER-QWHCGFSZSA-N
0	0	CCCc1cc2ccc(CC)c(Cl)c2c(S(=O)(=O)O)c1OCC(=O)O	InChI=1S/C17H19ClO6S/c1-3-5-12-8-11-7-6-10(4-2)15(18)14(11)17(25(21,22)23)16(12)24-9-13(19)20/h6-8H,3-5,9H2,1-2H3,(H,19,20)(H,21,22,23)	BURYOOCCNAOZSB-UHFFFAOYSA-N
